country,description,designation,points,price,province,region_1,region_2,taster_name,title,variety,winery,freq,c_freq,red,rose,white,sparkling,flavor_categories_taste_notes
France,"This has a touch of toast and a rich character. A creamed pear note mingles with lime-driven acidity and a delicious, warm tropical-fruit aftertaste.",Séduction Brut,91,60.0,Champagne,Champagne,,Roger Voss,Charles Ellner 2002 Séduction Brut  (Champagne),Champagne Blend,Charles Ellner,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
US,"This is a brut-style bubbly, made from roughly equal parts of Pinot Noir and Chardonnay. It has fine acidity, with some sweetness to the strawberry and lime notes. There's a toasty, yeasty creaminess that makes it delightful.",Isabelle,91,45.0,California,Monterey,Central Coast,,Scheid Vineyards 2008 Isabelle Sparkling (Monterey),Sparkling Blend,Scheid Vineyards,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"This is one of Iron Horse's sweeter sparkling wines. There's a sugary edge to the raspberry, strawberry, lime and orange flavors. But it's not too sweet, and there's plenty of balancing acidity. The blend is 75% Pinot Noir and 25% Chardonnay.",Russian Cuvée,88,38.0,California,Green Valley,Sonoma,,Iron Horse 2006 Russian Cuvée Sparkling (Green Valley),Sparkling Blend,Iron Horse,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"Begins with weight and yeasty, bready, white fruit aromas. The palate is round and full, with lime, apple and kiwi flavors. Zesty and proper on the finish, with good length and clarity. Solid and nice throughout.",Brut Exclusive Reserva,88,15.0,Catalonia,Cava,,Michael Schachner,Marqués de Gelida 2007 Brut Exclusive Reserva Sparkling (Cava),Sparkling Blend,Marqués de Gelida,2153.0,5014.0,0.0,0.0,0.0,1.0,other sparkling
US,"Cut apple, sliced nectarine and crisp citrus elements meet with sourdough yeast, slight jasmine, chamomile and dried dandelion on the nose of this wine from the El Jabali and La Encantada vineyards. The palate is slightly sour, with tight green apple, baking soda and lime flesh flavors.",Blanc de Blancs Methode Champenoise,91,60.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Alma Rosa 2013 Blanc de Blancs Methode Champenoise Sparkling (Sta. Rita Hills),Sparkling Blend,Alma Rosa,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Spain,"If this Cava weren't so pickled in smell and taste, it would rate better. As is, it opens with white fruit, vanilla and brine aromas. Flavors of apple and pear maintain a prevalent, pickled edge, while the finish falls off in feel and clarity.",Amor Special Cuvée,84,15.0,Catalonia,Cava,,Michael Schachner,Louis Drescher NV Amor Special Cuvée Sparkling (Cava),Sparkling Blend,Louis Drescher,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"A strange but undeniable aroma of peanut butter announces this brut as a funky pour. The palate steps it up a bit, with yeasty, white-fruit flavors that turns foamy on a slightly green and bitter finish.",Aria Estate Brut,84,13.0,Catalonia,Cava,,Michael Schachner,Segura Viudas NV Aria Estate Brut Sparkling (Cava),Sparkling Blend,Segura Viudas,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"The winery indicates this is from 2015, but there is no vintage shown on the bottle. On the sweet edge of brut, it smells and tastes of plastic, with a grainy, sugary mouthfeel and simple apple fruit.",Cuvée Blanc,84,25.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Wetzel Estate NV Cuvée Blanc Sparkling (Willamette Valley),Sparkling Blend,Wetzel Estate,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"DVX is Mumm Napa's top of the line vintage bottling. This '02 is a 50-50 blend of Pinot Noir and Chardonnay, making it a brut. It's very high in acidity, and the bubbles are tiny and refined, giving it the ultra-smooth mouthfeel you want in a superior sparkling wine. The raspberry, lime and pear flavors are rich, but subtle, reined in by yeastiness and a tangy minerality. Drink this luxurious bubbly now and over the next 10 years.",DVX,94,55.0,California,Napa Valley,Napa,,Mumm Napa 2002 DVX Sparkling (Napa Valley),Sparkling Blend,Mumm Napa,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Chandon's smaller production sparkler, the étoile Brut is 52% Chardonnay, 37% Pinot Noir and 11% Pinot Meunier, with most of the grapes grown in Napa and Sonoma though the wine is given a North Coast label. It has a toastiness akin to creme brûlée, a bite of yellow cider apple and almond that's quite savory and a medium finish.",étoile Brut,90,40.0,California,North Coast,North Coast,Virginie Boone,Domaine Chandon NV étoile Brut Sparkling (North Coast),Sparkling Blend,Domaine Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"This refined sparkling wine has a classic Franciacorta fragrance of candied fruit, almond and just a whiff of vanilla. The palate delivers ripe peach and nut flavors andd a hint of bread crust. Fine perlage and a crisp, quenching finish.",Extra Brut,90,67.0,Lombardy,Franciacorta,,Kerin O’Keefe,Ferghettina 2006 Extra Brut Sparkling (Franciacorta),Sparkling Blend,Ferghettina,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This is a beautiful, full rosé that is rich and shows a fine balance between acidity and fruitiness. This bottling is also mature with toastiness coming through, giving a softer, rounder character. There is weight, and great acidity on the finish.",Brut Rosé,90,65.0,Champagne,Champagne,,Roger Voss,Veuve Clicquot Ponsardin NV Brut Rosé  (Champagne),Champagne Blend,Veuve Clicquot Ponsardin,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"Emozione is a lovely sparkling wine with a floral fragrance of acacia and orange blossom. The palate offers white peach and apricot flavors, along with toasted walnut notes. It's long and linear, with a refined perlage.",Brut Emozione,90,37.0,Lombardy,Franciacorta,,Kerin O’Keefe,Villa 2009 Brut Emozione Sparkling (Franciacorta),Sparkling Blend,Villa,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This opens with a fragrance of white flowers, hints of vanilla and oak. The palate delivers pineapple and lemon peel flavors and a note of cream pastry, along with well integrated oak. The wine has a soft texture and a small, persistent bead. Pair this with shellfish.",Millesimato Arcadia,90,42.0,Lombardy,Franciacorta,,Kerin O’Keefe,Lantieri de Paratico 2009 Millesimato Arcadia Sparkling (Franciacorta),Sparkling Blend,Lantieri de Paratico,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Made only in the best vintages, Cuvée Annamaria Clementi is Ca' del Bosco's flagship wine. This sparkler offers aromas of white flower, pastry, stone fruit and a hint of oak. The palate delivers apricot, peach and candied lemon layered with subtle oak notes. The wine closes on a dry note of toasted almond.",Cuvée Annamaria Clementi,90,95.0,Lombardy,Franciacorta,,Kerin O’Keefe,Ca' del Bosco 2004 Cuvée Annamaria Clementi Sparkling (Franciacorta),Sparkling Blend,Ca' del Bosco,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Cuvée Prestige has a fragrance of toasted bread crust, apple and pear. The creamy palate has a great depth of flavors: Golden Delicious apple, lemon drop, honey and pastry. The wine finishes on an almond note.",Cuvée Prestige,90,40.0,Lombardy,Franciacorta,,Kerin O’Keefe,Ca' del Bosco NV Cuvée Prestige Sparkling (Franciacorta),Sparkling Blend,Ca' del Bosco,2153.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"Pear and clover aromas include a note of scrambled egg. A tight, chalky, citric mouthfeel and flavors of underripe nectarine, green apple and citrus fruits finish more like a dry white wine than a sparkler.",Brut,85,15.0,Catalonia,Cava,,Michael Schachner,Biutiful NV Brut Sparkling (Cava),Sparkling Blend,Biutiful,2153.0,5014.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"For a 100% Chardonnay, this is remarkably complex. It shows orange, lime, vanilla, toast and sourdough flavors, brightened with crisp acidity. The mousse is very refined, giving it a mouthfeel of pure silk. Try giving it 5–6 years in the cellar.",Devaux Ranch,91,38.0,California,Napa Valley,Napa,,Mumm Napa 2008 Devaux Ranch Sparkling (Napa Valley),Sparkling Blend,Mumm Napa,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Definitely pink-colored, this tastes as much wine as Champagne. A rich strawberry and red cherry flavor gains texture from the tangy acidity and hint of lemon zest. It could age until late 2015 in bottle to be even better.",Rosé,90,55.0,Champagne,Champagne,,Roger Voss,H. Blin NV Rosé  (Champagne),Champagne Blend,H. Blin,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"A blend from the five different areas that are the source of Mumm's Champagnes, this wine is impressive. It has toastiness from bottle aging that has added richness to the crisp fruit. The wine, hinting at almonds as well as green apples is deliciously balanced and ready to drink.",RSRV Maison Mumm Cuvée 4+5 Brut,93,75.0,Champagne,Champagne,,Roger Voss,G. H. Mumm NV RSRV Maison Mumm Cuvée 4+5 Brut  (Champagne),Champagne Blend,G. H. Mumm,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Austria,"Flinty reduction hovers on the nose before the palate brings lemony freshness to the fore. While stony notes persist, lemon brightness and a fine, creamy mousse make for a superfresh and elegant body. The finish is dry and long. This wine is lovely now but will reward cellaring. Drink 2017–2022.",Blanc de Blancs,93,34.0,Niederösterreich,,,Anne Krebiehl MW,Schloss Gobelsburg NV Blanc de Blancs Sparkling (Niederösterreich),Sparkling Blend,Schloss Gobelsburg,2153.0,2865.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"Dominated by rich Chardonnay, this is a ripe wine. Acidity and a mineral texture are foils to the rich apple and green-plum flavors, giving a balance between deliciously crisp and a fuller style. It is just about ready to drink but will be better from 2018.",Cuvée des Moines Brut Millésime,93,90.0,Champagne,Champagne,,Roger Voss,Besserat de Bellefon 2008 Cuvée des Moines Brut Millésime  (Champagne),Champagne Blend,Besserat de Bellefon,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"In this crisp, fresh, very dry rosé Champagne, the red fruits are laced with acidity and apple. A touch of bitterness suggests the wine needs to age a few months in bottle, to soften and get a more generous feel.",Cuvée Rosé Brut,87,59.0,Champagne,Champagne,,Roger Voss,Tendil & Lombardi NV Cuvée Rosé Brut  (Champagne),Champagne Blend,Tendil & Lombardi,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"Grapes from the small village of Saint-Bris le Vineux west of Chablis are used in this attractive, crisp and fruity wine. It has a strongly mineral tang to its fruitiness with lemon zest and intense acidity. The aftertaste is softer, rounded and ready to drink.",Paul Delane Réserve Brut,87,23.0,Burgundy,Crémant de Bourgogne,,Roger Voss,Bailly-Lapierre NV Paul Delane Réserve Brut  (Crémant de Bourgogne),Sparkling Blend,Bailly-Lapierre,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"A blend that includes Aligoté along with the traditional Champagne grapes, this is lively and bright. Fresh apples and a soft aftertaste make for an easy to drink wine that is lit with final acidity.",Brut,87,20.0,Burgundy,Crémant de Bourgogne,,Roger Voss,Cave de Bissey NV Brut  (Crémant de Bourgogne),Sparkling Blend,Cave de Bissey,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This dark-colored rosé gets its color from the skins of the Pinot Noir. That makes for a ripe, structured wine with good balance between crisp red fruits and the soft aftertaste. The wine is ready to drink.",Brut Rosé de Saignée,87,55.0,Champagne,Champagne,,Roger Voss,Bertrand-Delespierre NV Brut Rosé de Saignée  (Champagne),Champagne Blend,Bertrand-Delespierre,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
France,"With a vivid mousse, this ripe wine shows tannic structure as well as bright red berries. It is lively with a touch of spice as well as acidity. The aftertaste is soft and ripe from the relatively high dosage.",Cuvée des Moines Brut Rosé,87,65.0,Champagne,Champagne,,Roger Voss,Besserat de Bellefon NV Cuvée des Moines Brut Rosé  (Champagne),Champagne Blend,Besserat de Bellefon,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,This Champagne is soft and has some sweetness (although technically Brut). Ripe melon and pear fruits are cut with enough acidity to keep the wine fresh and fruity.,Authentic Brut,87,30.0,Champagne,Champagne,,Roger Voss,Canard-Duchêne NV Authentic Brut  (Champagne),Champagne Blend,Canard-Duchêne,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Italy,"This opens with aromas of orchard fruit, citrus and toasted bread crust. The firm palate offers lime, vanilla, oak and yellow apple skin alongside bracing acidity. A note of bitter almond marks the finish.",Dosage Zero,87,55.0,Lombardy,Franciacorta,,Kerin O’Keefe,Castello Bonomi 2010 Dosage Zero Sparkling (Franciacorta),Sparkling Blend,Castello Bonomi,2153.0,16121.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"This Champagne is soft with ripe red fruits and a gentle acidity. It is an immediately attractive wine, with an orange-tang aftertaste. The bottling is ready to drink.",Tsarine Rosé Brut,87,60.0,Champagne,Champagne,,Roger Voss,Chanoine NV Tsarine Rosé Brut  (Champagne),Champagne Blend,Chanoine,1396.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"This is a simple, fruity Champagne, made to be drunk young. With its crisp citrus tang and bright acidity, it is well balanced with the soft dosage. The wine is dominated by Pinot Noir that grows so well in the Côte des Bar.",La Comtesse de Neples Brut,87,39.0,Champagne,Champagne,,Roger Voss,Chassenay d'Arce NV La Comtesse de Neples Brut  (Champagne),Champagne Blend,Chassenay d'Arce,1396.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"Earthy, gritty aromas of green lettuce, clove and barrel resin set up a mostly solid and citrusy palate. Oaky base-wine flavors of clove and wood spice rest heavily atop orange notes. The wine tastes peppery, woody and dry on the finish.",Anna Brut Rosé,87,15.0,Catalonia,Cava,,Michael Schachner,Codorníu NV Anna Brut Rosé Sparkling (Cava),Sparkling Blend,Codorníu,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"This fun, pale pink sparkler offers delicate flavors of apple, tart cherry and a touch of citrus. Lively, persistent bubbles and a kick of acidity lift the finish.",Rosé,87,25.0,Lombardy,Franciacorta,,Kerin O’Keefe,Contadi Castaldi NV Rosé Sparkling (Franciacorta),Sparkling Blend,Contadi Castaldi,2153.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"Notes of yellow mirabelle plum are perfumed with floral hints. These flavors unfold even more on the palate where a frothy mousse underlines all the primary fruit. This is easy and fruit-driven with a creamy, dry finish.",Brut,87,16.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Domaine Michel Fonne NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Michel Fonne,2153.0,21002.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Argentina,"Given the local competition, this Pinot Noir-dominated sparkler is pretty good. It has a peachy color along with creamy aromas that might be a little oxidized but are soft and easy nonetheless. The palate feel is frothy, while the flavors are of peach pits and underripe cantaloupe. Finishes dry and lively.",Método Tradicional Extra Brut,86,16.0,Mendoza Province,Mendoza,,Michael Schachner,Viniterra NV Método Tradicional Extra Brut  (Mendoza),Champagne Blend,Viniterra,1396.0,3502.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
